datetime,Date,TimeStamp,Open,High,Low,Close,Volume,average0,moving_average200,price_ref,Orders,Amounts,Modulators
2018-07-30 20:00:00,2018-07-30 20:00:00,1532995200000.0,8171.4,8180.0,7633.0,7730.93,48296.915587,7951.165,,,2.0,0.0,0.0
2018-07-31 20:00:00,2018-07-31 20:00:00,1533081600000.0,7735.67,7750.0,7430.0,7604.58,42582.312932,7670.125,,,2.0,0.0,0.0
2018-08-01 20:00:00,2018-08-01 20:00:00,1533168000000.0,7600.08,7709.46,7455.72,7525.71,37665.696684,7562.895,,,2.0,0.0,0.0
2018-08-02 20:00:00,2018-08-02 20:00:00,1533254400000.0,7525.71,7540.0,7282.44,7418.78,44669.486047,7472.245,,,2.0,0.0,0.0
2018-08-03 20:00:00,2018-08-03 20:00:00,1533340800000.0,7412.27,7494.81,6926.0,7009.84,36288.42601,7211.055,,,2.0,0.0,0.0
2018-08-04 20:00:00,2018-08-04 20:00:00,1533427200000.0,7009.84,7089.87,6882.29,7024.19,32894.849782,7017.014999999999,,,2.0,0.0,0.0
2018-08-05 20:00:00,2018-08-05 20:00:00,1533513600000.0,7024.19,7160.0,6821.0,6934.82,32760.191643,6979.504999999999,,,2.0,0.0,0.0
2018-08-06 20:00:00,2018-08-06 20:00:00,1533600000000.0,6935.0,7150.46,6670.0,6720.06,45438.473501,6827.530000000001,,,2.0,0.0,0.0
2018-08-07 20:00:00,2018-08-07 20:00:00,1533686400000.0,6720.63,6721.54,6123.0,6285.0,59550.536319,6502.8150000000005,,,2.0,0.0,0.0
2018-08-08 20:00:00,2018-08-08 20:00:00,1533772800000.0,6283.27,6622.81,6178.6,6529.79,51941.185111,6406.530000000001,,,2.0,0.0,0.0
2018-08-09 20:00:00,2018-08-09 20:00:00,1533859200000.0,6529.79,6575.88,6026.39,6144.01,59034.974902,6336.9,,,2.0,0.0,0.0
2018-08-10 20:00:00,2018-08-10 20:00:00,1533945600000.0,6148.13,6488.0,5971.0,6232.35,47133.418555,6190.24,,,2.0,0.0,0.0
2018-08-11 20:00:00,2018-08-11 20:00:00,1534032000000.0,6222.55,6472.3,6130.0,6308.33,38567.770712,6265.4400000000005,,,2.0,0.0,0.0
2018-08-12 20:00:00,2018-08-12 20:00:00,1534118400000.0,6308.56,6545.0,6145.04,6246.35,53895.828783,6277.455,,,2.0,0.0,0.0
2018-08-13 20:00:00,2018-08-13 20:00:00,1534204800000.0,6248.25,6250.33,5880.0,6188.08,50186.745091,6218.165,,,2.0,0.0,0.0
2018-08-14 20:00:00,2018-08-14 20:00:00,1534291200000.0,6188.08,6609.0,6172.11,6267.16,68806.687026,6227.62,,,2.0,0.0,0.0
2018-08-15 20:00:00,2018-08-15 20:00:00,1534377600000.0,6265.27,6480.0,6205.6,6311.75,48515.254618,6288.51,,,2.0,0.0,0.0
2018-08-16 20:00:00,2018-08-16 20:00:00,1534464000000.0,6316.0,6585.0,6285.4,6584.49,57851.610803,6450.245,,,2.0,0.0,0.0
2018-08-17 20:00:00,2018-08-17 20:00:00,1534550400000.0,6579.04,6620.0,6288.0,6387.96,53742.322172,6483.5,,,2.0,0.0,0.0
2018-08-18 20:00:00,2018-08-18 20:00:00,1534636800000.0,6387.96,6541.0,6300.0,6477.53,45190.847994,6432.745,,,2.0,0.0,0.0
2018-08-19 20:00:00,2018-08-19 20:00:00,1534723200000.0,6477.53,6530.0,6220.0,6254.84,49435.55526,6366.1849999999995,,,2.0,0.0,0.0
2018-08-20 20:00:00,2018-08-20 20:00:00,1534809600000.0,6251.0,6500.0,6235.08,6480.0,41569.947408,6365.5,,,2.0,0.0,0.0
2018-08-21 20:00:00,2018-08-21 20:00:00,1534896000000.0,6479.98,6882.54,6251.2,6360.89,77909.391359,6420.4349999999995,,,2.0,0.0,0.0
2018-08-22 20:00:00,2018-08-22 20:00:00,1534982400000.0,6362.57,6576.99,6342.28,6525.01,40358.166825,6443.79,,,2.0,0.0,0.0
2018-08-23 20:00:00,2018-08-23 20:00:00,1535068800000.0,6525.0,6725.0,6440.5,6681.64,38305.675322,6603.32,,,2.0,0.0,0.0
2018-08-24 20:00:00,2018-08-24 20:00:00,1535155200000.0,6686.98,6789.0,6650.61,6733.64,19220.505929,6710.3099999999995,,,2.0,0.0,0.0
